row_index_in_train_npy,embedding_index_original_dataset,smiling_probability,smiling_percentage,smiling_prediction,filename,image_path
56096,50598,0.43175572,43.1756,0,50598.png,/nas-ctm01/datasets/public/ffhq256/50598.png
56097,47042,0.14078426,14.0784,0,47042.png,/nas-ctm01/datasets/public/ffhq256/47042.png
56098,61548,0.38652241,38.6522,0,61548.png,/nas-ctm01/datasets/public/ffhq256/61548.png
56099,50335,0.85246259,85.2463,1,50335.png,/nas-ctm01/datasets/public/ffhq256/50335.png
56100,12294,0.97826034,97.8260,1,12294.png,/nas-ctm01/datasets/public/ffhq256/12294.png
56101,63231,0.99474829,99.4748,1,63231.png,/nas-ctm01/datasets/public/ffhq256/63231.png
56102,3060,0.76918197,76.9182,1,03060.png,/nas-ctm01/datasets/public/ffhq256/03060.png
56103,20243,0.98455358,98.4554,1,20243.png,/nas-ctm01/datasets/public/ffhq256/20243.png
56104,40747,0.06125707,6.1257,0,40747.png,/nas-ctm01/datasets/public/ffhq256/40747.png
56105,67061,0.00315421,0.3154,0,67061.png,/nas-ctm01/datasets/public/ffhq256/67061.png
56106,16672,0.11029224,11.0292,0,16672.png,/nas-ctm01/datasets/public/ffhq256/16672.png
56107,15531,0.12089539,12.0895,0,15531.png,/nas-ctm01/datasets/public/ffhq256/15531.png
56108,68101,0.98590499,98.5905,1,68101.png,/nas-ctm01/datasets/public/ffhq256/68101.png
56109,48282,0.14280143,14.2801,0,48282.png,/nas-ctm01/datasets/public/ffhq256/48282.png
56110,582,0.16219816,16.2198,0,00582.png,/nas-ctm01/datasets/public/ffhq256/00582.png
56111,21071,0.91296828,91.2968,1,21071.png,/nas-ctm01/datasets/public/ffhq256/21071.png
56112,52422,0.04291188,4.2912,0,52422.png,/nas-ctm01/datasets/public/ffhq256/52422.png
56113,58788,0.00232221,0.2322,0,58788.png,/nas-ctm01/datasets/public/ffhq256/58788.png
56114,11471,0.07740292,7.7403,0,11471.png,/nas-ctm01/datasets/public/ffhq256/11471.png
56115,7035,0.07081598,7.0816,0,07035.png,/nas-ctm01/datasets/public/ffhq256/07035.png
56116,58153,0.96186173,96.1862,1,58153.png,/nas-ctm01/datasets/public/ffhq256/58153.png
56117,53031,0.99366063,99.3661,1,53031.png,/nas-ctm01/datasets/public/ffhq256/53031.png
56118,34728,0.00391808,0.3918,0,34728.png,/nas-ctm01/datasets/public/ffhq256/34728.png
56119,34948,0.92423600,92.4236,1,34948.png,/nas-ctm01/datasets/public/ffhq256/34948.png
56120,62942,0.02988941,2.9889,0,62942.png,/nas-ctm01/datasets/public/ffhq256/62942.png
56121,60368,0.98680556,98.6806,1,60368.png,/nas-ctm01/datasets/public/ffhq256/60368.png
56122,10327,0.03780761,3.7808,0,10327.png,/nas-ctm01/datasets/public/ffhq256/10327.png
56123,40391,0.85344166,85.3442,1,40391.png,/nas-ctm01/datasets/public/ffhq256/40391.png
56124,21101,0.80976576,80.9766,1,21101.png,/nas-ctm01/datasets/public/ffhq256/21101.png
56125,26997,0.98341250,98.3413,1,26997.png,/nas-ctm01/datasets/public/ffhq256/26997.png
56126,49713,0.69042480,69.0425,1,49713.png,/nas-ctm01/datasets/public/ffhq256/49713.png
56127,53862,0.39403293,39.4033,0,53862.png,/nas-ctm01/datasets/public/ffhq256/53862.png
56128,52587,0.10901830,10.9018,0,52587.png,/nas-ctm01/datasets/public/ffhq256/52587.png
56129,61180,0.99327362,99.3274,1,61180.png,/nas-ctm01/datasets/public/ffhq256/61180.png
56130,62318,0.96334183,96.3342,1,62318.png,/nas-ctm01/datasets/public/ffhq256/62318.png
56131,19154,0.02982313,2.9823,0,19154.png,/nas-ctm01/datasets/public/ffhq256/19154.png
56132,58463,0.95698804,95.6988,1,58463.png,/nas-ctm01/datasets/public/ffhq256/58463.png
56133,52316,0.75600964,75.6010,1,52316.png,/nas-ctm01/datasets/public/ffhq256/52316.png
56134,38969,0.21011151,21.0112,0,38969.png,/nas-ctm01/datasets/public/ffhq256/38969.png
56135,58155,0.06007107,6.0071,0,58155.png,/nas-ctm01/datasets/public/ffhq256/58155.png
56136,52433,0.81770474,81.7705,1,52433.png,/nas-ctm01/datasets/public/ffhq256/52433.png
56137,44654,0.93359816,93.3598,1,44654.png,/nas-ctm01/datasets/public/ffhq256/44654.png
56138,56787,0.99167848,99.1678,1,56787.png,/nas-ctm01/datasets/public/ffhq256/56787.png
56139,16065,0.24319994,24.3200,0,16065.png,/nas-ctm01/datasets/public/ffhq256/16065.png
56140,6163,0.81924951,81.9250,1,06163.png,/nas-ctm01/datasets/public/ffhq256/06163.png
56141,45235,0.04058195,4.0582,0,45235.png,/nas-ctm01/datasets/public/ffhq256/45235.png
56142,9471,0.99811673,99.8117,1,09471.png,/nas-ctm01/datasets/public/ffhq256/09471.png
56143,12511,0.00182076,0.1821,0,12511.png,/nas-ctm01/datasets/public/ffhq256/12511.png
56144,33529,0.98884457,98.8845,1,33529.png,/nas-ctm01/datasets/public/ffhq256/33529.png
56145,61323,0.87933010,87.9330,1,61323.png,/nas-ctm01/datasets/public/ffhq256/61323.png
56146,26783,0.92607749,92.6077,1,26783.png,/nas-ctm01/datasets/public/ffhq256/26783.png
56147,13584,0.00705472,0.7055,0,13584.png,/nas-ctm01/datasets/public/ffhq256/13584.png
56148,34319,0.99185431,99.1854,1,34319.png,/nas-ctm01/datasets/public/ffhq256/34319.png
56149,16569,0.47195727,47.1957,0,16569.png,/nas-ctm01/datasets/public/ffhq256/16569.png
56150,3810,0.94023156,94.0232,1,03810.png,/nas-ctm01/datasets/public/ffhq256/03810.png
56151,18740,0.02021921,2.0219,0,18740.png,/nas-ctm01/datasets/public/ffhq256/18740.png
56152,20446,0.00168331,0.1683,0,20446.png,/nas-ctm01/datasets/public/ffhq256/20446.png
56153,43625,0.05486923,5.4869,0,43625.png,/nas-ctm01/datasets/public/ffhq256/43625.png
56154,1652,0.01581043,1.5810,0,01652.png,/nas-ctm01/datasets/public/ffhq256/01652.png
56155,66968,0.03555756,3.5558,0,66968.png,/nas-ctm01/datasets/public/ffhq256/66968.png
56156,1415,0.29136032,29.1360,0,01415.png,/nas-ctm01/datasets/public/ffhq256/01415.png
56157,17198,0.02111329,2.1113,0,17198.png,/nas-ctm01/datasets/public/ffhq256/17198.png
56158,63198,0.02149362,2.1494,0,63198.png,/nas-ctm01/datasets/public/ffhq256/63198.png
56159,62685,0.96943218,96.9432,1,62685.png,/nas-ctm01/datasets/public/ffhq256/62685.png
56160,49004,0.99760216,99.7602,1,49004.png,/nas-ctm01/datasets/public/ffhq256/49004.png
56161,48692,0.97260576,97.2606,1,48692.png,/nas-ctm01/datasets/public/ffhq256/48692.png
56162,58669,0.71776056,71.7761,1,58669.png,/nas-ctm01/datasets/public/ffhq256/58669.png
56163,10355,0.98956710,98.9567,1,10355.png,/nas-ctm01/datasets/public/ffhq256/10355.png
56164,41011,0.24751809,24.7518,0,41011.png,/nas-ctm01/datasets/public/ffhq256/41011.png
56165,60104,0.05221165,5.2212,0,60104.png,/nas-ctm01/datasets/public/ffhq256/60104.png
56166,7614,0.39624611,39.6246,0,07614.png,/nas-ctm01/datasets/public/ffhq256/07614.png
56167,48043,0.29364300,29.3643,0,48043.png,/nas-ctm01/datasets/public/ffhq256/48043.png
56168,66335,0.00352505,0.3525,0,66335.png,/nas-ctm01/datasets/public/ffhq256/66335.png
56169,4327,0.44122285,44.1223,0,04327.png,/nas-ctm01/datasets/public/ffhq256/04327.png
56170,15021,0.01892211,1.8922,0,15021.png,/nas-ctm01/datasets/public/ffhq256/15021.png
56171,8776,0.63701373,63.7014,1,08776.png,/nas-ctm01/datasets/public/ffhq256/08776.png
56172,42244,0.96283484,96.2835,1,42244.png,/nas-ctm01/datasets/public/ffhq256/42244.png
56173,31887,0.66035539,66.0355,1,31887.png,/nas-ctm01/datasets/public/ffhq256/31887.png
56174,52020,0.01917436,1.9174,0,52020.png,/nas-ctm01/datasets/public/ffhq256/52020.png
56175,31749,0.19004883,19.0049,0,31749.png,/nas-ctm01/datasets/public/ffhq256/31749.png
56176,40438,0.97474730,97.4747,1,40438.png,/nas-ctm01/datasets/public/ffhq256/40438.png
56177,21183,0.01928447,1.9284,0,21183.png,/nas-ctm01/datasets/public/ffhq256/21183.png
56178,69976,0.09689900,9.6899,0,69976.png,/nas-ctm01/datasets/public/ffhq256/69976.png
56179,57313,0.54422086,54.4221,1,57313.png,/nas-ctm01/datasets/public/ffhq256/57313.png
56180,33333,0.21818295,21.8183,0,33333.png,/nas-ctm01/datasets/public/ffhq256/33333.png
56181,6630,0.30502522,30.5025,0,06630.png,/nas-ctm01/datasets/public/ffhq256/06630.png
56182,23764,0.99905366,99.9054,1,23764.png,/nas-ctm01/datasets/public/ffhq256/23764.png
56183,35886,0.15608345,15.6083,0,35886.png,/nas-ctm01/datasets/public/ffhq256/35886.png
56184,63444,0.98458594,98.4586,1,63444.png,/nas-ctm01/datasets/public/ffhq256/63444.png
56185,52104,0.00528543,0.5285,0,52104.png,/nas-ctm01/datasets/public/ffhq256/52104.png
56186,65884,0.02439523,2.4395,0,65884.png,/nas-ctm01/datasets/public/ffhq256/65884.png
56187,29348,0.98828119,98.8281,1,29348.png,/nas-ctm01/datasets/public/ffhq256/29348.png
56188,16788,0.97551399,97.5514,1,16788.png,/nas-ctm01/datasets/public/ffhq256/16788.png
56189,6805,0.21759579,21.7596,0,06805.png,/nas-ctm01/datasets/public/ffhq256/06805.png
56190,13546,0.20671900,20.6719,0,13546.png,/nas-ctm01/datasets/public/ffhq256/13546.png
56191,41881,0.19524612,19.5246,0,41881.png,/nas-ctm01/datasets/public/ffhq256/41881.png
56192,53107,0.00095454,0.0955,0,53107.png,/nas-ctm01/datasets/public/ffhq256/53107.png
56193,13176,0.28368357,28.3684,0,13176.png,/nas-ctm01/datasets/public/ffhq256/13176.png
56194,13470,0.11519059,11.5191,0,13470.png,/nas-ctm01/datasets/public/ffhq256/13470.png
56195,45403,0.96909493,96.9095,1,45403.png,/nas-ctm01/datasets/public/ffhq256/45403.png
56196,51357,0.97173184,97.1732,1,51357.png,/nas-ctm01/datasets/public/ffhq256/51357.png
56197,50708,0.04782630,4.7826,0,50708.png,/nas-ctm01/datasets/public/ffhq256/50708.png
56198,62081,0.85913438,85.9134,1,62081.png,/nas-ctm01/datasets/public/ffhq256/62081.png
56199,12846,0.13766021,13.7660,0,12846.png,/nas-ctm01/datasets/public/ffhq256/12846.png
56200,14246,0.99916673,99.9167,1,14246.png,/nas-ctm01/datasets/public/ffhq256/14246.png
56201,38191,0.00792580,0.7926,0,38191.png,/nas-ctm01/datasets/public/ffhq256/38191.png
56202,60444,0.01886923,1.8869,0,60444.png,/nas-ctm01/datasets/public/ffhq256/60444.png
56203,35224,0.68015569,68.0156,1,35224.png,/nas-ctm01/datasets/public/ffhq256/35224.png
56204,25207,0.05893053,5.8931,0,25207.png,/nas-ctm01/datasets/public/ffhq256/25207.png
56205,61217,0.34716746,34.7167,0,61217.png,/nas-ctm01/datasets/public/ffhq256/61217.png
56206,46499,0.94075406,94.0754,1,46499.png,/nas-ctm01/datasets/public/ffhq256/46499.png
56207,59729,0.27735069,27.7351,0,59729.png,/nas-ctm01/datasets/public/ffhq256/59729.png
56208,45530,0.04668032,4.6680,0,45530.png,/nas-ctm01/datasets/public/ffhq256/45530.png
56209,10523,0.19699214,19.6992,0,10523.png,/nas-ctm01/datasets/public/ffhq256/10523.png
56210,14669,0.01671828,1.6718,0,14669.png,/nas-ctm01/datasets/public/ffhq256/14669.png
56211,55248,0.98516232,98.5162,1,55248.png,/nas-ctm01/datasets/public/ffhq256/55248.png
56212,69470,0.02261159,2.2612,0,69470.png,/nas-ctm01/datasets/public/ffhq256/69470.png
56213,15295,0.01233338,1.2333,0,15295.png,/nas-ctm01/datasets/public/ffhq256/15295.png
56214,68853,0.66537148,66.5371,1,68853.png,/nas-ctm01/datasets/public/ffhq256/68853.png
56215,54785,0.72317338,72.3173,1,54785.png,/nas-ctm01/datasets/public/ffhq256/54785.png
56216,43858,0.99979585,99.9796,1,43858.png,/nas-ctm01/datasets/public/ffhq256/43858.png
56217,2808,0.99837214,99.8372,1,02808.png,/nas-ctm01/datasets/public/ffhq256/02808.png
56218,65717,0.99230713,99.2307,1,65717.png,/nas-ctm01/datasets/public/ffhq256/65717.png
56219,45380,0.93743289,93.7433,1,45380.png,/nas-ctm01/datasets/public/ffhq256/45380.png
56220,60536,0.99872130,99.8721,1,60536.png,/nas-ctm01/datasets/public/ffhq256/60536.png
56221,45987,0.26222676,26.2227,0,45987.png,/nas-ctm01/datasets/public/ffhq256/45987.png
56222,56627,0.02172202,2.1722,0,56627.png,/nas-ctm01/datasets/public/ffhq256/56627.png
56223,2552,0.66752946,66.7529,1,02552.png,/nas-ctm01/datasets/public/ffhq256/02552.png
56224,39743,0.82550114,82.5501,1,39743.png,/nas-ctm01/datasets/public/ffhq256/39743.png
56225,25714,0.96594417,96.5944,1,25714.png,/nas-ctm01/datasets/public/ffhq256/25714.png
56226,15932,0.45474929,45.4749,0,15932.png,/nas-ctm01/datasets/public/ffhq256/15932.png
56227,34433,0.01219652,1.2197,0,34433.png,/nas-ctm01/datasets/public/ffhq256/34433.png
56228,25102,0.00351858,0.3519,0,25102.png,/nas-ctm01/datasets/public/ffhq256/25102.png
56229,20221,0.37186718,37.1867,0,20221.png,/nas-ctm01/datasets/public/ffhq256/20221.png
56230,22829,0.02636953,2.6370,0,22829.png,/nas-ctm01/datasets/public/ffhq256/22829.png
56231,51734,0.98296779,98.2968,1,51734.png,/nas-ctm01/datasets/public/ffhq256/51734.png
56232,49954,0.00447761,0.4478,0,49954.png,/nas-ctm01/datasets/public/ffhq256/49954.png
56233,60335,0.99720711,99.7207,1,60335.png,/nas-ctm01/datasets/public/ffhq256/60335.png
56234,41684,0.99442875,99.4429,1,41684.png,/nas-ctm01/datasets/public/ffhq256/41684.png
56235,53767,0.98737645,98.7376,1,53767.png,/nas-ctm01/datasets/public/ffhq256/53767.png
56236,26666,0.05927031,5.9270,0,26666.png,/nas-ctm01/datasets/public/ffhq256/26666.png
56237,47992,0.14304371,14.3044,0,47992.png,/nas-ctm01/datasets/public/ffhq256/47992.png
56238,62352,0.99690789,99.6908,1,62352.png,/nas-ctm01/datasets/public/ffhq256/62352.png
56239,40731,0.97405803,97.4058,1,40731.png,/nas-ctm01/datasets/public/ffhq256/40731.png
56240,12877,0.00775844,0.7758,0,12877.png,/nas-ctm01/datasets/public/ffhq256/12877.png
56241,64232,0.91750801,91.7508,1,64232.png,/nas-ctm01/datasets/public/ffhq256/64232.png
56242,9032,0.01895031,1.8950,0,09032.png,/nas-ctm01/datasets/public/ffhq256/09032.png
56243,59204,0.00163176,0.1632,0,59204.png,/nas-ctm01/datasets/public/ffhq256/59204.png
56244,34579,0.05164285,5.1643,0,34579.png,/nas-ctm01/datasets/public/ffhq256/34579.png
56245,20927,0.99614066,99.6141,1,20927.png,/nas-ctm01/datasets/public/ffhq256/20927.png
56246,36295,0.91511643,91.5116,1,36295.png,/nas-ctm01/datasets/public/ffhq256/36295.png
56247,42751,0.99444276,99.4443,1,42751.png,/nas-ctm01/datasets/public/ffhq256/42751.png
56248,27209,0.99977738,99.9777,1,27209.png,/nas-ctm01/datasets/public/ffhq256/27209.png
56249,4295,0.10128359,10.1284,0,04295.png,/nas-ctm01/datasets/public/ffhq256/04295.png
56250,33370,0.99094802,99.0948,1,33370.png,/nas-ctm01/datasets/public/ffhq256/33370.png
56251,12300,0.99984586,99.9846,1,12300.png,/nas-ctm01/datasets/public/ffhq256/12300.png
56252,50058,0.83494622,83.4946,1,50058.png,/nas-ctm01/datasets/public/ffhq256/50058.png
56253,3259,0.94773507,94.7735,1,03259.png,/nas-ctm01/datasets/public/ffhq256/03259.png
56254,57683,0.42406231,42.4062,0,57683.png,/nas-ctm01/datasets/public/ffhq256/57683.png
56255,48791,0.95267755,95.2678,1,48791.png,/nas-ctm01/datasets/public/ffhq256/48791.png
56256,67401,0.95931357,95.9314,1,67401.png,/nas-ctm01/datasets/public/ffhq256/67401.png
56257,32499,0.00687924,0.6879,0,32499.png,/nas-ctm01/datasets/public/ffhq256/32499.png
56258,21424,0.01493407,1.4934,0,21424.png,/nas-ctm01/datasets/public/ffhq256/21424.png
56259,10360,0.99060422,99.0604,1,10360.png,/nas-ctm01/datasets/public/ffhq256/10360.png
56260,62220,0.01373695,1.3737,0,62220.png,/nas-ctm01/datasets/public/ffhq256/62220.png
56261,67379,0.18071473,18.0715,0,67379.png,/nas-ctm01/datasets/public/ffhq256/67379.png
56262,31403,0.01415597,1.4156,0,31403.png,/nas-ctm01/datasets/public/ffhq256/31403.png
56263,19659,0.98602098,98.6021,1,19659.png,/nas-ctm01/datasets/public/ffhq256/19659.png
56264,26909,0.19259891,19.2599,0,26909.png,/nas-ctm01/datasets/public/ffhq256/26909.png
56265,50912,0.90159541,90.1595,1,50912.png,/nas-ctm01/datasets/public/ffhq256/50912.png
56266,4971,0.09843735,9.8437,0,04971.png,/nas-ctm01/datasets/public/ffhq256/04971.png
56267,17182,0.10894521,10.8945,0,17182.png,/nas-ctm01/datasets/public/ffhq256/17182.png
56268,17300,0.05690371,5.6904,0,17300.png,/nas-ctm01/datasets/public/ffhq256/17300.png
56269,14167,0.86429447,86.4294,1,14167.png,/nas-ctm01/datasets/public/ffhq256/14167.png
56270,13136,0.00375870,0.3759,0,13136.png,/nas-ctm01/datasets/public/ffhq256/13136.png
56271,21795,0.44771391,44.7714,0,21795.png,/nas-ctm01/datasets/public/ffhq256/21795.png
56272,20312,0.00828689,0.8287,0,20312.png,/nas-ctm01/datasets/public/ffhq256/20312.png
56273,3439,0.99211591,99.2116,1,03439.png,/nas-ctm01/datasets/public/ffhq256/03439.png
56274,13476,0.03320621,3.3206,0,13476.png,/nas-ctm01/datasets/public/ffhq256/13476.png
56275,6107,0.98403800,98.4038,1,06107.png,/nas-ctm01/datasets/public/ffhq256/06107.png
56276,66877,0.34439558,34.4396,0,66877.png,/nas-ctm01/datasets/public/ffhq256/66877.png
56277,16427,0.98956114,98.9561,1,16427.png,/nas-ctm01/datasets/public/ffhq256/16427.png
56278,46624,0.73118299,73.1183,1,46624.png,/nas-ctm01/datasets/public/ffhq256/46624.png
56279,60340,0.65156400,65.1564,1,60340.png,/nas-ctm01/datasets/public/ffhq256/60340.png
56280,46023,0.27723971,27.7240,0,46023.png,/nas-ctm01/datasets/public/ffhq256/46023.png
56281,15250,0.00414563,0.4146,0,15250.png,/nas-ctm01/datasets/public/ffhq256/15250.png
56282,21353,0.35772023,35.7720,0,21353.png,/nas-ctm01/datasets/public/ffhq256/21353.png
56283,69679,0.99329525,99.3295,1,69679.png,/nas-ctm01/datasets/public/ffhq256/69679.png
56284,59834,0.98870462,98.8705,1,59834.png,/nas-ctm01/datasets/public/ffhq256/59834.png
56285,63890,0.02296025,2.2960,0,63890.png,/nas-ctm01/datasets/public/ffhq256/63890.png
56286,44513,0.06834757,6.8348,0,44513.png,/nas-ctm01/datasets/public/ffhq256/44513.png
56287,34875,0.99357831,99.3578,1,34875.png,/nas-ctm01/datasets/public/ffhq256/34875.png
56288,43371,0.00791107,0.7911,0,43371.png,/nas-ctm01/datasets/public/ffhq256/43371.png
56289,3809,0.86745042,86.7450,1,03809.png,/nas-ctm01/datasets/public/ffhq256/03809.png
56290,32356,0.90006119,90.0061,1,32356.png,/nas-ctm01/datasets/public/ffhq256/32356.png
56291,38311,0.00753485,0.7535,0,38311.png,/nas-ctm01/datasets/public/ffhq256/38311.png
56292,33642,0.82537282,82.5373,1,33642.png,/nas-ctm01/datasets/public/ffhq256/33642.png
56293,6877,0.99640167,99.6402,1,06877.png,/nas-ctm01/datasets/public/ffhq256/06877.png
56294,69311,0.27925476,27.9255,0,69311.png,/nas-ctm01/datasets/public/ffhq256/69311.png
56295,64456,0.67040628,67.0406,1,64456.png,/nas-ctm01/datasets/public/ffhq256/64456.png
56296,1626,0.98898494,98.8985,1,01626.png,/nas-ctm01/datasets/public/ffhq256/01626.png
56297,48292,0.05368935,5.3689,0,48292.png,/nas-ctm01/datasets/public/ffhq256/48292.png
56298,32875,0.23246123,23.2461,0,32875.png,/nas-ctm01/datasets/public/ffhq256/32875.png
56299,46008,0.99300861,99.3009,1,46008.png,/nas-ctm01/datasets/public/ffhq256/46008.png
56300,48127,0.00631835,0.6318,0,48127.png,/nas-ctm01/datasets/public/ffhq256/48127.png
56301,15957,0.95402032,95.4020,1,15957.png,/nas-ctm01/datasets/public/ffhq256/15957.png
56302,59092,0.64628333,64.6283,1,59092.png,/nas-ctm01/datasets/public/ffhq256/59092.png
56303,51432,0.00428747,0.4287,0,51432.png,/nas-ctm01/datasets/public/ffhq256/51432.png
56304,33744,0.24569698,24.5697,0,33744.png,/nas-ctm01/datasets/public/ffhq256/33744.png
56305,29410,0.97430319,97.4303,1,29410.png,/nas-ctm01/datasets/public/ffhq256/29410.png
56306,50131,0.94518006,94.5180,1,50131.png,/nas-ctm01/datasets/public/ffhq256/50131.png
56307,56007,0.99559456,99.5595,1,56007.png,/nas-ctm01/datasets/public/ffhq256/56007.png
56308,36587,0.18105806,18.1058,0,36587.png,/nas-ctm01/datasets/public/ffhq256/36587.png
56309,18886,0.03776642,3.7766,0,18886.png,/nas-ctm01/datasets/public/ffhq256/18886.png
56310,44610,0.05510695,5.5107,0,44610.png,/nas-ctm01/datasets/public/ffhq256/44610.png
56311,65521,0.28215238,28.2152,0,65521.png,/nas-ctm01/datasets/public/ffhq256/65521.png
56312,3536,0.00095145,0.0951,0,03536.png,/nas-ctm01/datasets/public/ffhq256/03536.png
56313,15701,0.18574345,18.5743,0,15701.png,/nas-ctm01/datasets/public/ffhq256/15701.png
56314,5193,0.16401052,16.4011,0,05193.png,/nas-ctm01/datasets/public/ffhq256/05193.png
56315,17563,0.02813122,2.8131,0,17563.png,/nas-ctm01/datasets/public/ffhq256/17563.png
56316,1018,0.14268622,14.2686,0,01018.png,/nas-ctm01/datasets/public/ffhq256/01018.png
56317,64451,0.37616017,37.6160,0,64451.png,/nas-ctm01/datasets/public/ffhq256/64451.png
56318,52107,0.00968458,0.9685,0,52107.png,/nas-ctm01/datasets/public/ffhq256/52107.png
56319,33120,0.00287478,0.2875,0,33120.png,/nas-ctm01/datasets/public/ffhq256/33120.png
56320,18727,0.99752110,99.7521,1,18727.png,/nas-ctm01/datasets/public/ffhq256/18727.png
56321,22185,0.97644728,97.6447,1,22185.png,/nas-ctm01/datasets/public/ffhq256/22185.png
56322,65803,0.02491082,2.4911,0,65803.png,/nas-ctm01/datasets/public/ffhq256/65803.png
56323,2400,0.58150965,58.1510,1,02400.png,/nas-ctm01/datasets/public/ffhq256/02400.png
56324,39713,0.60949522,60.9495,1,39713.png,/nas-ctm01/datasets/public/ffhq256/39713.png
56325,4646,0.65078217,65.0782,1,04646.png,/nas-ctm01/datasets/public/ffhq256/04646.png
56326,16484,0.04615523,4.6155,0,16484.png,/nas-ctm01/datasets/public/ffhq256/16484.png
56327,43989,0.99906880,99.9069,1,43989.png,/nas-ctm01/datasets/public/ffhq256/43989.png
56328,56853,0.03295025,3.2950,0,56853.png,/nas-ctm01/datasets/public/ffhq256/56853.png
56329,44291,0.50828898,50.8289,1,44291.png,/nas-ctm01/datasets/public/ffhq256/44291.png
56330,51666,0.05683172,5.6832,0,51666.png,/nas-ctm01/datasets/public/ffhq256/51666.png
56331,26651,0.03290645,3.2906,0,26651.png,/nas-ctm01/datasets/public/ffhq256/26651.png
56332,21809,0.74993366,74.9934,1,21809.png,/nas-ctm01/datasets/public/ffhq256/21809.png
56333,33717,0.99898404,99.8984,1,33717.png,/nas-ctm01/datasets/public/ffhq256/33717.png
56334,29072,0.00331655,0.3317,0,29072.png,/nas-ctm01/datasets/public/ffhq256/29072.png
56335,910,0.02493768,2.4938,0,00910.png,/nas-ctm01/datasets/public/ffhq256/00910.png
56336,27567,0.04893361,4.8934,0,27567.png,/nas-ctm01/datasets/public/ffhq256/27567.png
56337,5002,0.21789955,21.7900,0,05002.png,/nas-ctm01/datasets/public/ffhq256/05002.png
56338,5674,0.99890351,99.8904,1,05674.png,/nas-ctm01/datasets/public/ffhq256/05674.png
56339,24908,0.99909019,99.9090,1,24908.png,/nas-ctm01/datasets/public/ffhq256/24908.png
56340,56588,0.12672004,12.6720,0,56588.png,/nas-ctm01/datasets/public/ffhq256/56588.png
56341,43027,0.95081443,95.0814,1,43027.png,/nas-ctm01/datasets/public/ffhq256/43027.png
56342,55894,0.98661500,98.6615,1,55894.png,/nas-ctm01/datasets/public/ffhq256/55894.png
56343,21988,0.99737155,99.7372,1,21988.png,/nas-ctm01/datasets/public/ffhq256/21988.png
56344,30866,0.90660387,90.6604,1,30866.png,/nas-ctm01/datasets/public/ffhq256/30866.png
56345,15003,0.00229072,0.2291,0,15003.png,/nas-ctm01/datasets/public/ffhq256/15003.png
56346,65567,0.22389998,22.3900,0,65567.png,/nas-ctm01/datasets/public/ffhq256/65567.png
56347,11419,0.82883233,82.8832,1,11419.png,/nas-ctm01/datasets/public/ffhq256/11419.png
56348,32274,0.99458945,99.4589,1,32274.png,/nas-ctm01/datasets/public/ffhq256/32274.png
56349,60668,0.79257035,79.2570,1,60668.png,/nas-ctm01/datasets/public/ffhq256/60668.png
56350,46622,0.15346064,15.3461,0,46622.png,/nas-ctm01/datasets/public/ffhq256/46622.png
56351,12239,0.37641445,37.6414,0,12239.png,/nas-ctm01/datasets/public/ffhq256/12239.png
56352,69073,0.96762645,96.7626,1,69073.png,/nas-ctm01/datasets/public/ffhq256/69073.png
56353,22082,0.05993585,5.9936,0,22082.png,/nas-ctm01/datasets/public/ffhq256/22082.png
56354,16705,0.62814718,62.8147,1,16705.png,/nas-ctm01/datasets/public/ffhq256/16705.png
56355,67975,0.03013207,3.0132,0,67975.png,/nas-ctm01/datasets/public/ffhq256/67975.png
56356,16558,0.94174796,94.1748,1,16558.png,/nas-ctm01/datasets/public/ffhq256/16558.png
56357,32009,0.99673754,99.6738,1,32009.png,/nas-ctm01/datasets/public/ffhq256/32009.png
56358,40985,0.07281352,7.2814,0,40985.png,/nas-ctm01/datasets/public/ffhq256/40985.png
56359,62289,0.12337361,12.3374,0,62289.png,/nas-ctm01/datasets/public/ffhq256/62289.png
56360,57373,0.00792178,0.7922,0,57373.png,/nas-ctm01/datasets/public/ffhq256/57373.png
56361,66748,0.99592078,99.5921,1,66748.png,/nas-ctm01/datasets/public/ffhq256/66748.png
56362,24785,0.98963439,98.9634,1,24785.png,/nas-ctm01/datasets/public/ffhq256/24785.png
56363,45590,0.98561782,98.5618,1,45590.png,/nas-ctm01/datasets/public/ffhq256/45590.png
56364,7254,0.11441657,11.4417,0,07254.png,/nas-ctm01/datasets/public/ffhq256/07254.png
56365,29454,0.33230364,33.2304,0,29454.png,/nas-ctm01/datasets/public/ffhq256/29454.png
56366,38428,0.52383548,52.3835,1,38428.png,/nas-ctm01/datasets/public/ffhq256/38428.png
56367,60697,0.04866601,4.8666,0,60697.png,/nas-ctm01/datasets/public/ffhq256/60697.png
56368,30669,0.04175262,4.1753,0,30669.png,/nas-ctm01/datasets/public/ffhq256/30669.png
56369,4359,0.13726531,13.7265,0,04359.png,/nas-ctm01/datasets/public/ffhq256/04359.png
56370,24563,0.07028218,7.0282,0,24563.png,/nas-ctm01/datasets/public/ffhq256/24563.png
56371,67697,0.96382648,96.3826,1,67697.png,/nas-ctm01/datasets/public/ffhq256/67697.png
56372,65373,0.00730354,0.7304,0,65373.png,/nas-ctm01/datasets/public/ffhq256/65373.png
56373,44498,0.00345570,0.3456,0,44498.png,/nas-ctm01/datasets/public/ffhq256/44498.png
