cache_index,image_path,filename,stem
455,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/062_08-vs-126_08.jpg,062_08-vs-126_08.jpg,062_08-vs-126_08
456,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-092_03.jpg,063_03-vs-092_03.jpg,063_03-vs-092_03
457,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-104_03.jpg,063_03-vs-104_03.jpg,063_03-vs-104_03
458,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-115_03.jpg,063_03-vs-115_03.jpg,063_03-vs-115_03
459,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-123_03.jpg,063_03-vs-123_03.jpg,063_03-vs-123_03
460,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-125_03.jpg,063_03-vs-125_03.jpg,063_03-vs-125_03
461,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_03-vs-130_03.jpg,063_03-vs-130_03.jpg,063_03-vs-130_03
462,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-069_08.jpg,063_08-vs-069_08.jpg,063_08-vs-069_08
463,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-070_08.jpg,063_08-vs-070_08.jpg,063_08-vs-070_08
464,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-092_08.jpg,063_08-vs-092_08.jpg,063_08-vs-092_08
465,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-096_08.jpg,063_08-vs-096_08.jpg,063_08-vs-096_08
466,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-115_08.jpg,063_08-vs-115_08.jpg,063_08-vs-115_08
467,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-125_08.jpg,063_08-vs-125_08.jpg,063_08-vs-125_08
468,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-130_08.jpg,063_08-vs-130_08.jpg,063_08-vs-130_08
469,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-132_08.jpg,063_08-vs-132_08.jpg,063_08-vs-132_08
470,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-140_08.jpg,063_08-vs-140_08.jpg,063_08-vs-140_08
471,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/063_08-vs-143_08.jpg,063_08-vs-143_08.jpg,063_08-vs-143_08
472,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-066_03.jpg,064_03-vs-066_03.jpg,064_03-vs-066_03
473,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-094_03.jpg,064_03-vs-094_03.jpg,064_03-vs-094_03
474,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-097_03.jpg,064_03-vs-097_03.jpg,064_03-vs-097_03
475,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-099_03.jpg,064_03-vs-099_03.jpg,064_03-vs-099_03
476,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-122_03.jpg,064_03-vs-122_03.jpg,064_03-vs-122_03
477,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-134_03.jpg,064_03-vs-134_03.jpg,064_03-vs-134_03
478,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_03-vs-135_03.jpg,064_03-vs-135_03.jpg,064_03-vs-135_03
479,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-066_08.jpg,064_08-vs-066_08.jpg,064_08-vs-066_08
480,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-091_08.jpg,064_08-vs-091_08.jpg,064_08-vs-091_08
481,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-097_08.jpg,064_08-vs-097_08.jpg,064_08-vs-097_08
482,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-099_08.jpg,064_08-vs-099_08.jpg,064_08-vs-099_08
483,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-122_08.jpg,064_08-vs-122_08.jpg,064_08-vs-122_08
484,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-127_08.jpg,064_08-vs-127_08.jpg,064_08-vs-127_08
485,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/064_08-vs-134_08.jpg,064_08-vs-134_08.jpg,064_08-vs-134_08
486,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-083_03.jpg,066_03-vs-083_03.jpg,066_03-vs-083_03
487,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-090_03.jpg,066_03-vs-090_03.jpg,066_03-vs-090_03
488,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-094_03.jpg,066_03-vs-094_03.jpg,066_03-vs-094_03
489,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-097_03.jpg,066_03-vs-097_03.jpg,066_03-vs-097_03
490,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-099_03.jpg,066_03-vs-099_03.jpg,066_03-vs-099_03
491,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-100_03.jpg,066_03-vs-100_03.jpg,066_03-vs-100_03
492,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_03-vs-113_03.jpg,066_03-vs-113_03.jpg,066_03-vs-113_03
493,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-083_08.jpg,066_08-vs-083_08.jpg,066_08-vs-083_08
494,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-087_08.jpg,066_08-vs-087_08.jpg,066_08-vs-087_08
495,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-094_08.jpg,066_08-vs-094_08.jpg,066_08-vs-094_08
496,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-099_08.jpg,066_08-vs-099_08.jpg,066_08-vs-099_08
497,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-126_08.jpg,066_08-vs-126_08.jpg,066_08-vs-126_08
498,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/066_08-vs-129_08.jpg,066_08-vs-129_08.jpg,066_08-vs-129_08
499,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_03-vs-069_03.jpg,067_03-vs-069_03.jpg,067_03-vs-069_03
500,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_03-vs-128_03.jpg,067_03-vs-128_03.jpg,067_03-vs-128_03
501,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_03-vs-130_03.jpg,067_03-vs-130_03.jpg,067_03-vs-130_03
502,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-069_08.jpg,067_08-vs-069_08.jpg,067_08-vs-069_08
503,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-114_08.jpg,067_08-vs-114_08.jpg,067_08-vs-114_08
504,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-115_08.jpg,067_08-vs-115_08.jpg,067_08-vs-115_08
505,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-128_08.jpg,067_08-vs-128_08.jpg,067_08-vs-128_08
506,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-130_08.jpg,067_08-vs-130_08.jpg,067_08-vs-130_08
507,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/067_08-vs-141_08.jpg,067_08-vs-141_08.jpg,067_08-vs-141_08
508,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_03-vs-115_03.jpg,068_03-vs-115_03.jpg,068_03-vs-115_03
509,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_03-vs-132_03.jpg,068_03-vs-132_03.jpg,068_03-vs-132_03
510,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_03-vs-138_03.jpg,068_03-vs-138_03.jpg,068_03-vs-138_03
511,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_03-vs-143_03.jpg,068_03-vs-143_03.jpg,068_03-vs-143_03
512,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_08-vs-082_08.jpg,068_08-vs-082_08.jpg,068_08-vs-082_08
513,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_08-vs-115_08.jpg,068_08-vs-115_08.jpg,068_08-vs-115_08
514,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_08-vs-128_08.jpg,068_08-vs-128_08.jpg,068_08-vs-128_08
515,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_08-vs-132_08.jpg,068_08-vs-132_08.jpg,068_08-vs-132_08
516,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/068_08-vs-143_08.jpg,068_08-vs-143_08.jpg,068_08-vs-143_08
517,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-104_03.jpg,069_03-vs-104_03.jpg,069_03-vs-104_03
518,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-115_03.jpg,069_03-vs-115_03.jpg,069_03-vs-115_03
519,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-130_03.jpg,069_03-vs-130_03.jpg,069_03-vs-130_03
520,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-131_03.jpg,069_03-vs-131_03.jpg,069_03-vs-131_03
521,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-132_03.jpg,069_03-vs-132_03.jpg,069_03-vs-132_03
522,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_03-vs-172_03.jpg,069_03-vs-172_03.jpg,069_03-vs-172_03
523,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_08-vs-092_08.jpg,069_08-vs-092_08.jpg,069_08-vs-092_08
524,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_08-vs-115_08.jpg,069_08-vs-115_08.jpg,069_08-vs-115_08
525,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_08-vs-130_08.jpg,069_08-vs-130_08.jpg,069_08-vs-130_08
526,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_08-vs-131_08.jpg,069_08-vs-131_08.jpg,069_08-vs-131_08
527,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/069_08-vs-132_08.jpg,069_08-vs-132_08.jpg,069_08-vs-132_08
528,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/070_08-vs-108_08.jpg,070_08-vs-108_08.jpg,070_08-vs-108_08
529,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/070_08-vs-143_08.jpg,070_08-vs-143_08.jpg,070_08-vs-143_08
530,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/081_08-vs-090_08.jpg,081_08-vs-090_08.jpg,081_08-vs-090_08
531,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/081_08-vs-091_08.jpg,081_08-vs-091_08.jpg,081_08-vs-091_08
532,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/081_08-vs-118_08.jpg,081_08-vs-118_08.jpg,081_08-vs-118_08
533,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/081_08-vs-122_08.jpg,081_08-vs-122_08.jpg,081_08-vs-122_08
534,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/081_08-vs-135_08.jpg,081_08-vs-135_08.jpg,081_08-vs-135_08
535,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/082_03-vs-105_03.jpg,082_03-vs-105_03.jpg,082_03-vs-105_03
536,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/082_08-vs-130_08.jpg,082_08-vs-130_08.jpg,082_08-vs-130_08
537,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/082_08-vs-140_08.jpg,082_08-vs-140_08.jpg,082_08-vs-140_08
538,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/083_08-vs-087_08.jpg,083_08-vs-087_08.jpg,083_08-vs-087_08
539,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/083_08-vs-129_08.jpg,083_08-vs-129_08.jpg,083_08-vs-129_08
540,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/086_08-vs-091_08.jpg,086_08-vs-091_08.jpg,086_08-vs-091_08
541,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-090_08.jpg,087_08-vs-090_08.jpg,087_08-vs-090_08
542,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-102_08.jpg,087_08-vs-102_08.jpg,087_08-vs-102_08
543,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-118_08.jpg,087_08-vs-118_08.jpg,087_08-vs-118_08
544,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-124_08.jpg,087_08-vs-124_08.jpg,087_08-vs-124_08
545,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-135_08.jpg,087_08-vs-135_08.jpg,087_08-vs-135_08
546,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/087_08-vs-136_08.jpg,087_08-vs-136_08.jpg,087_08-vs-136_08
547,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_03-vs-102_03.jpg,090_03-vs-102_03.jpg,090_03-vs-102_03
548,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_03-vs-107_03.jpg,090_03-vs-107_03.jpg,090_03-vs-107_03
549,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_03-vs-122_03.jpg,090_03-vs-122_03.jpg,090_03-vs-122_03
550,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_03-vs-135_03.jpg,090_03-vs-135_03.jpg,090_03-vs-135_03
551,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_08-vs-097_08.jpg,090_08-vs-097_08.jpg,090_08-vs-097_08
552,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_08-vs-102_08.jpg,090_08-vs-102_08.jpg,090_08-vs-102_08
553,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_08-vs-107_08.jpg,090_08-vs-107_08.jpg,090_08-vs-107_08
554,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_08-vs-135_08.jpg,090_08-vs-135_08.jpg,090_08-vs-135_08
555,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/090_08-vs-136_08.jpg,090_08-vs-136_08.jpg,090_08-vs-136_08
556,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/091_08-vs-097_08.jpg,091_08-vs-097_08.jpg,091_08-vs-097_08
557,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_03-vs-104_03.jpg,092_03-vs-104_03.jpg,092_03-vs-104_03
558,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_03-vs-123_03.jpg,092_03-vs-123_03.jpg,092_03-vs-123_03
559,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_03-vs-128_03.jpg,092_03-vs-128_03.jpg,092_03-vs-128_03
560,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_08-vs-123_08.jpg,092_08-vs-123_08.jpg,092_08-vs-123_08
561,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_08-vs-128_08.jpg,092_08-vs-128_08.jpg,092_08-vs-128_08
562,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/092_08-vs-143_08.jpg,092_08-vs-143_08.jpg,092_08-vs-143_08
563,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_03-vs-099_03.jpg,094_03-vs-099_03.jpg,094_03-vs-099_03
564,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_03-vs-102_03.jpg,094_03-vs-102_03.jpg,094_03-vs-102_03
565,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_03-vs-124_03.jpg,094_03-vs-124_03.jpg,094_03-vs-124_03
566,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_03-vs-126_03.jpg,094_03-vs-126_03.jpg,094_03-vs-126_03
567,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_03-vs-139_03.jpg,094_03-vs-139_03.jpg,094_03-vs-139_03
568,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_08-vs-097_08.jpg,094_08-vs-097_08.jpg,094_08-vs-097_08
569,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_08-vs-099_08.jpg,094_08-vs-099_08.jpg,094_08-vs-099_08
570,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_08-vs-124_08.jpg,094_08-vs-124_08.jpg,094_08-vs-124_08
571,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_08-vs-126_08.jpg,094_08-vs-126_08.jpg,094_08-vs-126_08
572,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/094_08-vs-127_08.jpg,094_08-vs-127_08.jpg,094_08-vs-127_08
573,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/096_03-vs-104_03.jpg,096_03-vs-104_03.jpg,096_03-vs-104_03
574,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/096_03-vs-130_03.jpg,096_03-vs-130_03.jpg,096_03-vs-130_03
575,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/096_03-vs-137_03.jpg,096_03-vs-137_03.jpg,096_03-vs-137_03
576,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/096_03-vs-141_03.jpg,096_03-vs-141_03.jpg,096_03-vs-141_03
577,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/096_08-vs-128_08.jpg,096_08-vs-128_08.jpg,096_08-vs-128_08
578,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-099_03.jpg,097_03-vs-099_03.jpg,097_03-vs-099_03
579,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-112_03.jpg,097_03-vs-112_03.jpg,097_03-vs-112_03
580,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-118_03.jpg,097_03-vs-118_03.jpg,097_03-vs-118_03
581,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-129_03.jpg,097_03-vs-129_03.jpg,097_03-vs-129_03
582,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-135_03.jpg,097_03-vs-135_03.jpg,097_03-vs-135_03
583,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_03-vs-144_03.jpg,097_03-vs-144_03.jpg,097_03-vs-144_03
584,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_08-vs-102_08.jpg,097_08-vs-102_08.jpg,097_08-vs-102_08
585,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_08-vs-118_08.jpg,097_08-vs-118_08.jpg,097_08-vs-118_08
586,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_08-vs-120_08.jpg,097_08-vs-120_08.jpg,097_08-vs-120_08
587,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_08-vs-139_08.jpg,097_08-vs-139_08.jpg,097_08-vs-139_08
588,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/097_08-vs-144_08.jpg,097_08-vs-144_08.jpg,097_08-vs-144_08
589,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/099_03-vs-112_03.jpg,099_03-vs-112_03.jpg,099_03-vs-112_03
590,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/099_03-vs-122_03.jpg,099_03-vs-122_03.jpg,099_03-vs-122_03
591,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/099_03-vs-126_03.jpg,099_03-vs-126_03.jpg,099_03-vs-126_03
592,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/099_08-vs-126_08.jpg,099_08-vs-126_08.jpg,099_08-vs-126_08
593,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/100_03-vs-118_03.jpg,100_03-vs-118_03.jpg,100_03-vs-118_03
594,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/100_03-vs-122_03.jpg,100_03-vs-122_03.jpg,100_03-vs-122_03
595,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_03-vs-105_03.jpg,101_03-vs-105_03.jpg,101_03-vs-105_03
596,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_03-vs-121_03.jpg,101_03-vs-121_03.jpg,101_03-vs-121_03
597,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_03-vs-131_03.jpg,101_03-vs-131_03.jpg,101_03-vs-131_03
598,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_03-vs-132_03.jpg,101_03-vs-132_03.jpg,101_03-vs-132_03
599,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-117_08.jpg,101_08-vs-117_08.jpg,101_08-vs-117_08
600,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-121_08.jpg,101_08-vs-121_08.jpg,101_08-vs-121_08
601,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-123_08.jpg,101_08-vs-123_08.jpg,101_08-vs-123_08
602,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-131_08.jpg,101_08-vs-131_08.jpg,101_08-vs-131_08
603,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-132_08.jpg,101_08-vs-132_08.jpg,101_08-vs-132_08
604,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/101_08-vs-140_08.jpg,101_08-vs-140_08.jpg,101_08-vs-140_08
605,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/102_03-vs-118_03.jpg,102_03-vs-118_03.jpg,102_03-vs-118_03
606,/nas-ctm01/datasets/public/BIOMETRICS/Face_Morphing/MAD22/original_sorted/OpenCV/102_03-vs-136_03.jpg,102_03-vs-136_03.jpg,102_03-vs-136_03
